,station,weight,latitude,longitude,elevation,label
5623,USC00345474,4.0,34.0356,-96.9433,232.0,8206.0
4529,USC00021749,49.0,34.0375,-110.4875,1517.9,8888.0
16486,USR0000CLEO,12.0,34.0456,-118.9358,15.2,2482.0
24795,USC00031948,78.0,34.0464,-94.3481,124.1,9633.0
19946,USR0000NNAC,11.0,34.0483,-78.2903,16.8,2278.0
5607,USC00341162,12.0,34.0497,-94.7381,144.8,9633.0
4100,CH000057067,59.0,34.05,111.033,570.0,3954.0
4527,USC00021356,10.0,34.05,-112.35,854.0,7523.0
4656,USC00047866,30.0,34.05,-120.3833,164.6,2482.0
4566,USC00029367,1.0,34.05,-109.8167,2122.9,8888.0
16573,USR0000OBRB,13.0,34.05,-94.7372,152.4,9633.0
9178,USC00381495,4.0,34.05,-79.35,13.1,2278.0
16854,USW00053925,10.0,34.05,-94.4008,108.2,9633.0
10139,USW00093134,98.0,34.0511,-118.2353,70.1,2482.0
1288,USC00047306,115.0,34.0528,-117.1894,401.7,7523.0
9956,USW00003102,15.0,34.0561,-117.6003,289.3,2482.0
9741,USR0000CMAL,17.0,34.0583,-118.6333,480.1,2482.0
1398,USC00091732,79.0,34.0589,-85.2339,239.3,9195.0
23110,USR0000AGRE,19.0,34.06,-109.45,2499.4,8888.0
23157,USR0000CRIC,24.0,34.0608,-114.7322,249.9,7523.0
9182,USC00382757,5.0,34.0628,-79.7556,32.3,2278.0
11440,USC00031768,20.0,34.0667,-91.5833,54.9,1546.0
4640,USC00046458,6.0,34.0667,-117.65,299.0,2482.0
24992,USC00091601,36.0,34.0667,-82.9833,136.9,5671.0
14869,USC00042088,12.0,34.0667,-117.8667,182.9,2482.0
7636,JA000047663,59.0,34.067,136.2,27.0,9827.0
4189,JA000047895,52.0,34.067,134.567,6.0,9827.0
7955,USC00013655,9.0,34.0672,-86.7911,179.8,9195.0
18248,USC00049152,80.0,34.0697,-118.4428,131.1,2482.0
26437,USR0000AFOR,7.0,34.0722,-109.8608,1645.9,8888.0
18976,USC00290640,80.0,34.075,-107.6211,2133.6,5660.0
21518,USC00035079,40.0,34.0783,-93.7019,140.2,2332.0
21573,USC00047050,103.0,34.0817,-117.7658,304.5,2482.0
19026,USC00298387,112.0,34.0828,-106.8831,1397.5,5660.0
17775,IN008010200,27.0,34.083,74.833,1587.0,2278.0
21546,USC00043120,34.0,34.0833,-117.5167,335.9,2482.0
22083,USC00229155,1.0,34.0833,-90.35,46.0,1546.0
12000,USC00227527,8.0,34.0833,-90.85,-999.9,1546.0
8071,USC00045629,34.0,34.0833,-117.0333,897.0,7523.0
2438,USC00413862,6.0,34.0833,-101.85,1046.1,23.0
23150,USR0000CMCB,14.0,34.0836,-117.0347,899.2,7523.0
18214,USC00045860,4.0,34.0864,-116.5622,958.6,7523.0
4613,USC00043392,10.0,34.0869,-118.4794,340.5,2482.0
26546,USR0000MH41,14.0,34.0903,-88.8647,97.5,5037.0
2339,USC00381277,95.0,34.0906,-82.5883,161.5,5671.0
15828,USC00345468,74.0,34.0919,-96.7708,234.7,8206.0
26448,USR0000APLE,15.0,34.0933,-110.9333,1539.2,8888.0
4499,USC00013645,51.0,34.0967,-87.9914,132.6,5037.0
21479,USC00026653,46.0,34.0989,-110.9442,1539.2,8888.0
15623,USC00292096,15.0,34.1,-105.6833,1981.2,5660.0
24788,USC00029622,6.0,34.1,-110.9333,1539.8,8888.0
8047,USC00041779,87.0,34.1,-117.7167,366.1,2482.0
10059,USW00023122,22.0,34.1,-117.25,338.9,7523.0
21503,USC00031952,3.0,34.1003,-94.3725,169.8,2332.0
11615,USC00090219,47.0,34.1014,-84.3506,346.9,5671.0
18240,USC00047785,73.0,34.1061,-118.1,137.2,2482.0
24756,USC00023448,2.0,34.1111,-111.2758,883.9,8888.0
19415,USC00411995,20.0,34.1122,-99.743,449.6,23.0
25599,USC00290525,17.0,34.1128,-103.1667,1200.9,5660.0
14810,USC00025412,79.0,34.1142,-109.8589,2237.2,8888.0
6279,USR0000ASMI,23.0,34.1158,-113.3472,762.0,7523.0
2838,USR0000AHUM,26.0,34.1164,-112.3006,1600.2,7523.0
16645,USS0009R11S,8.0,34.1167,-109.85,2255.5,8888.0
22296,USC00293565,2.0,34.1167,-104.3,1064.7,5660.0
15836,USC00347080,11.0,34.1167,-95.0833,149.4,2332.0
1162,USC00011512,28.0,34.1167,-85.7333,188.1,9195.0
24770,USC00026597,18.0,34.1167,-109.9333,2121.4,8888.0
13509,USW00093111,64.0,34.1167,-119.1167,4.0,2482.0
12220,USC00295353,77.0,34.1167,-107.2333,1993.4,5660.0
24437,JA000047677,42.0,34.117,139.517,37.0,112.0
15038,USC00092517,15.0,34.1175,-83.3045,237.7,5671.0
1302,USC00049102,4.0,34.1206,-115.85,419.4,7523.0
6329,USR0000CSFD,16.0,34.1208,-117.9458,152.4,2482.0
16851,USW00053873,13.0,34.1231,-84.8486,232.6,9195.0
13139,USR0000CYUC,22.0,34.1233,-116.4078,993.6,7523.0
11415,USC00026601,12.0,34.1239,-109.9219,2194.6,8888.0
26461,USR0000CBEV,13.0,34.125,-118.4122,384.0,2482.0
4571,USC00032015,15.0,34.1267,-94.0172,143.3,2332.0
11523,USC00049099,78.0,34.1281,-116.0369,602.0,7523.0
11532,USC00049888,2.0,34.1294,-116.3878,990.3,7523.0
24780,USC00028162,100.0,34.1311,-109.275,2133.0,8888.0
7530,CH000056021,54.0,34.133,95.783,4176.0,7671.0
14928,USC00048963,2.0,34.1333,-118.3167,396.8,2482.0
21579,USC00047894,53.0,34.1333,-117.0667,844.9,7523.0
2000,USC00292625,9.0,34.1333,-104.5,1229.0,5660.0
7954,USC00013644,5.0,34.1333,-87.9833,167.9,5037.0
24814,USC00040410,19.0,34.1333,-117.9,185.9,2482.0
19020,USC00297191,7.0,34.1333,-108.5167,2334.8,5660.0
23260,USR0000TMAA,11.0,34.1333,-100.4167,579.1,23.0
24888,USC00049158,20.0,34.1333,-117.65,491.0,2482.0
1303,USC00049157,24.0,34.1333,-117.6833,561.1,2482.0
12405,USC00341168,42.0,34.1333,-94.7,135.0,2332.0
22634,USC00385305,2.0,34.1336,-78.9039,29.6,2278.0
4654,USC00047723,111.0,34.1344,-117.2539,347.5,2482.0
9719,USR0000CCLA,13.0,34.1369,-117.7069,501.4,2482.0
13478,USW00053016,2.0,34.1372,-104.9303,1534.4,5660.0
15437,USC00227111,60.0,34.1381,-88.9983,123.4,5037.0
15804,USC00340584,35.0,34.1394,-94.9519,243.8,2332.0
6263,USR0000ABAN,13.0,34.14,-87.3622,245.1,5037.0
21689,USC00093060,73.0,34.1406,-82.855,164.6,5671.0
9191,USC00387666,54.0,34.1419,-80.87,134.1,2278.0
8977,USC00319461,5.0,34.1425,-77.8789,9.1,2278.0
11435,USC00030220,88.0,34.1433,-93.0589,59.7,2332.0
1219,USC00035110,20.0,34.1453,-93.7139,132.6,2332.0
5425,USC00297195,8.0,34.1467,-108.5086,2356.1,5660.0
18200,USC00044405,4.0,34.1469,-116.2747,781.2,7523.0
21555,USC00044297,78.0,34.1472,-115.1219,281.0,7523.0
24797,USC00032020,10.0,34.1475,-94.0889,209.1,2332.0
4643,USC00046719,108.0,34.1483,-118.1447,263.3,2482.0
18986,USC00292095,20.0,34.1492,-105.6975,2036.1,5660.0
21435,USC00012386,22.0,34.15,-87.4167,246.9,5037.0
21549,USC00043450,7.0,34.15,-118.2667,161.8,2482.0
11355,USC00011490,11.0,34.15,-85.6847,182.9,9195.0
17807,JAW00043324,49.0,34.15,132.2333,3.0,9827.0
24864,USC00045781,1.0,34.15,-118.0,171.0,2482.0
24447,JAW00043322,2.0,34.15,132.2333,3.0,9827.0
18987,USC00292367,30.0,34.15,-107.85,2165.9,5660.0
18135,USC00023082,22.0,34.15,-110.1,1861.1,8888.0
19021,USC00297254,49.0,34.1508,-105.0044,1623.7,5660.0
19469,USC00419346,75.0,34.1517,-99.3256,368.8,23.0
18147,USC00026250,118.0,34.1547,-114.2897,128.0,7523.0
11512,USC00047776,10.0,34.1553,-117.9078,226.8,2482.0
12005,USC00229400,111.0,34.1583,-89.6311,94.5,5037.0
12334,USC00318470,1.0,34.1586,-78.8603,24.4,2278.0
9700,USR0000ALAK,24.0,34.16,-109.98,2133.6,8888.0
14855,USC00040174,3.0,34.1614,-115.8045,387.7,7523.0
11614,USC00090181,52.0,34.165,-84.73,297.2,9195.0
2351,USC00385509,69.0,34.1653,-79.3875,22.9,2278.0
8085,USC00047711,35.0,34.1667,-117.6667,729.1,2482.0
9183,USC00383109,47.0,34.1667,-79.8333,41.5,2278.0
18218,USC00046256,27.0,34.1667,-118.3833,189.0,2482.0
1178,USC00022020,10.0,34.1667,-112.8667,921.1,7523.0
24764,USC00024779,16.0,34.1667,-109.9833,2044.0,8888.0
2855,USR0000ASTA,27.0,34.1667,-112.7333,1097.3,7523.0
4663,USC00048210,51.0,34.1667,-118.05,345.0,2482.0
24781,USC00028184,26.0,34.1667,-112.7333,1061.0,7523.0
15030,USC00090180,5.0,34.1667,-84.7333,225.9,9195.0
7642,JA000047784,29.0,34.167,131.45,18.0,9827.0
9075,USC00349400,4.0,34.1678,-97.9883,282.9,8206.0
4511,USC00017157,104.0,34.1736,-86.8133,243.8,9195.0
18174,USC00034134,49.0,34.1742,-92.5947,77.7,1546.0
22313,USC00297008,102.0,34.1742,-103.3519,1222.2,5660.0
25818,USC00349395,98.0,34.1747,-97.9964,278.0,23.0
13523,USW00093988,50.0,34.175,-91.9347,63.1,1546.0
9038,USC00340292,107.0,34.1772,-97.1617,256.3,8206.0
2843,USR0000ALIM,24.0,34.1789,-110.2736,2072.6,8888.0
5894,USC00416644,51.0,34.1797,-102.1356,1109.5,5660.0
24892,USC00049785,6.0,34.1817,-118.5742,240.8,2482.0
18245,USC00048904,6.0,34.1819,-118.8986,238.7,2482.0
11464,USC00041484,58.0,34.1819,-118.5744,240.8,2482.0
4588,USC00040144,7.0,34.1822,-118.1383,343.5,2482.0
14921,USC00048105,42.0,34.1833,-116.95,1549.0,7523.0
10148,USW00093835,1.0,34.1833,-83.6833,387.1,5671.0
5433,USC00298358,2.0,34.1833,-104.4833,1275.0,5660.0
19835,USR0000CCHB,16.0,34.1847,-118.7172,502.9,2482.0
20107,USW00013744,65.0,34.1853,-79.7239,44.5,2278.0
5184,USC00221707,108.0,34.1864,-90.5572,52.7,1546.0
22766,USC00417079,103.0,34.1892,-101.7022,1027.2,23.0
2200,USC00340313,4.0,34.1922,-97.0858,265.8,8206.0
7950,USC00012096,18.0,34.1925,-86.7972,247.2,9195.0
5632,USC00348884,72.0,34.1925,-96.6442,195.7,8206.0
9068,USC00347640,4.0,34.1936,-97.5881,282.9,1908.0
15963,USC00385200,118.0,34.1942,-81.415,216.7,5671.0
2872,USR0000CCON,14.0,34.1942,-116.9131,1712.4,7523.0
12548,USC00386114,8.0,34.1944,-79.2472,33.5,2278.0
23514,USW00063867,7.0,34.1953,-86.7964,243.8,9195.0
16461,USR0000ASUN,18.0,34.1953,-112.1417,902.2,7523.0
26057,USC00417081,13.0,34.1981,-101.7461,1051.6,1164.0
1278,USC00046569,78.0,34.1981,-119.1753,14.9,2482.0
22629,USC00383754,114.0,34.1997,-82.1711,187.5,5671.0
21582,USC00048213,5.0,34.2,-117.6667,915.0,2482.0
17797,JA000047800,46.0,34.2,129.3,19.0,3954.0
4628,USC00045215,31.0,34.2,-117.45,686.1,2482.0
21450,USC00020097,3.0,34.2,-113.7,289.9,7523.0
20163,USW00023152,73.0,34.2006,-118.3575,225.9,2482.0
16871,USW00093110,15.0,34.2008,-119.2069,11.0,2482.0
4777,USC00091665,76.0,34.2042,-84.7925,240.5,9195.0
8628,USC00229173,26.0,34.2044,-88.72,99.1,5037.0
25405,USC00224869,11.0,34.2044,-90.2908,47.2,1546.0
21504,USC00032810,5.0,34.2056,-94.2464,158.5,2332.0
1279,USC00046572,14.0,34.2067,-119.1375,15.8,2482.0
6332,USR0000CTAN,26.0,34.2069,-117.7606,792.5,2482.0
2829,USR0000ACRO,17.0,34.2083,-112.3333,1798.3,7523.0
20162,USW00023130,17.0,34.2097,-118.4892,234.7,2482.0
14798,USC00022329,23.0,34.2097,-112.3453,1804.4,7523.0
13132,USR0000CTHS,10.0,34.21,-118.87,242.3,2482.0
13091,USR0000CBUR,20.0,34.2103,-116.6339,1828.8,7523.0
8038,USC00040327,5.0,34.2167,-118.1667,371.9,2482.0
26799,USW00023136,30.0,34.2167,-119.0833,23.5,2482.0
25929,USC00380736,78.0,34.2169,-80.2392,68.3,2278.0
17710,CH000056004,54.0,34.217,92.433,4535.0,7671.0
15954,USC00381479,16.0,34.2183,-81.0731,96.0,2278.0
24894,USC00049884,2.0,34.2183,-116.4072,1050.0,7523.0
16082,USC00416135,84.0,34.2192,-102.7328,1167.4,5660.0
9037,USC00340256,91.0,34.2208,-95.615,143.3,1908.0
9726,USR0000CDVR,20.0,34.2211,-117.4044,627.0,2482.0
5603,USC00340257,4.0,34.2253,-95.7006,176.2,1908.0
8028,USC00035754,122.0,34.2256,-92.0189,65.5,1546.0
11384,USC00020100,37.0,34.2281,-113.5778,393.2,7523.0
5605,USC00340312,4.0,34.2281,-97.2014,282.9,1908.0
11621,USC00092408,12.0,34.2289,-84.1275,349.0,5671.0
8074,USC00046006,64.0,34.2308,-118.0711,1740.4,2482.0
14773,USC00013620,77.0,34.2314,-87.6353,280.4,5037.0
20236,USW00093139,64.0,34.2325,-111.3447,1478.3,8888.0
21121,JA000047766,33.0,34.233,132.567,4.0,9827.0
21122,JA000047777,52.0,34.233,135.167,18.0,9827.0
11999,USC00227109,2.0,34.2333,-88.8667,116.1,5037.0
2215,USC00344001,83.0,34.2333,-97.4203,274.9,1908.0
14925,USC00048479,43.0,34.2333,-117.2333,1731.9,7523.0
4546,USC00026320,60.0,34.2333,-111.3333,1478.9,8888.0
1160,USC00010148,49.0,34.2333,-86.1667,348.1,9195.0
24882,USC00048476,20.0,34.2333,-117.25,1598.1,7523.0
12426,USC00349399,10.0,34.2333,-98.05,302.1,1908.0
12225,USC00297014,27.0,34.2333,-103.4333,1281.1,5660.0
7679,MOW00013020,11.0,34.2333,-6.0667,55.2,2278.0
13111,USR0000CLYT,9.0,34.2339,-117.4803,851.0,2482.0
9047,USC00343707,4.0,34.2392,-98.7444,342.0,1164.0
18183,USC00040742,26.0,34.2414,-116.9744,2077.2,7523.0
2340,USC00381310,92.0,34.2428,-80.6564,42.7,2278.0
2849,USR0000APAY,20.0,34.2431,-111.3028,1516.4,8888.0
21533,USC00040741,52.0,34.2442,-116.9039,2060.4,7523.0
14778,USC00018812,5.0,34.2447,-86.9586,293.2,9195.0
5750,USC00381306,1.0,34.2447,-80.2825,76.8,2278.0
4638,USC00046263,14.0,34.2447,-118.525,275.5,2482.0
21706,USC00097600,118.0,34.2453,-85.1514,200.9,9195.0
21559,USC00044671,67.0,34.2467,-117.1883,1586.5,7523.0
25938,USC00385362,2.0,34.2481,-80.6883,61.9,2278.0
22076,USC00227106,80.0,34.2486,-88.9975,143.3,5037.0
13489,USW00053874,13.0,34.2486,-82.1592,192.3,5671.0
18223,USC00046465,23.0,34.25,-118.1,1296.0,2482.0
14841,USC00032908,37.0,34.25,-94.3333,281.0,2332.0
14782,USC00020099,12.0,34.25,-113.4667,451.1,7523.0
9261,USC00411701,2.0,34.25,-99.5167,427.0,1164.0
25413,USC00229000,39.0,34.25,-88.7167,85.0,5037.0
25608,USC00292093,65.0,34.25,-105.5833,2028.1,5660.0
1297,USC00048662,2.0,34.25,-118.2833,534.0,2482.0
9185,USC00383758,3.0,34.2528,-82.035,164.6,5671.0
16846,USW00053172,2.0,34.2528,-114.1339,126.8,7523.0
14839,USC00031910,2.0,34.2531,-93.1486,149.4,2332.0
1159,USC00010063,8.0,34.2553,-87.1814,249.3,5037.0
25625,USC00293649,75.0,34.2594,-106.0931,2011.7,5660.0
25402,USC00223208,60.0,34.2614,-88.4569,106.7,5037.0
3285,USW00093862,50.0,34.2622,-88.7714,110.0,5037.0
21686,USC00092180,53.0,34.2625,-83.4894,228.6,5671.0
11422,USC00027855,47.0,34.2639,-110.0075,1954.1,8888.0
12002,USC00229004,14.0,34.265,-88.7658,106.7,5037.0
5610,USC00341544,1.0,34.2661,-94.7753,396.2,2332.0
23141,USR0000CFAW,15.0,34.2661,-116.8989,2103.1,7523.0
11466,USC00041679,2.0,34.2667,-118.6,305.1,2482.0
8092,USC00048660,16.0,34.2667,-118.3,445.0,2482.0
21485,USC00027849,13.0,34.2667,-110.0,1955.0,8888.0
5631,USC00348763,6.0,34.2667,-98.2333,307.8,1908.0
1300,USC00049047,20.0,34.2667,-118.2833,554.7,2482.0
24420,IR000407660,59.0,34.267,47.117,1322.0,2278.0
6549,USW00013748,65.0,34.2675,-77.8997,10.1,2278.0
23129,USR0000CCLE,9.0,34.2711,-118.1525,914.4,2482.0
13484,USW00053838,16.0,34.2719,-83.8303,388.6,5671.0
25805,USC00342011,9.0,34.2742,-96.4139,234.7,1908.0
9322,USC00417336,103.0,34.2761,-99.7578,488.3,1164.0
24789,USC00030150,36.0,34.2808,-93.4614,140.2,2332.0
11367,USC00013610,1.0,34.2819,-87.8544,272.5,5037.0
14932,USC00049285,8.0,34.2825,-119.2919,32.0,3069.0
21129,JA000047890,49.0,34.283,133.75,5.0,9827.0
21048,CH000058027,53.0,34.283,117.15,42.0,3954.0
21576,USC00047759,56.0,34.2833,-118.4667,296.0,3069.0
18215,USC00045901,8.0,34.2833,-117.6167,2361.0,4765.0
20226,USW00063857,8.0,34.285,-85.9622,351.1,9195.0
11377,USC00017207,63.0,34.2878,-85.9681,362.7,9195.0
3118,USW00003962,27.0,34.29,-93.06,163.1,2332.0
8080,USC00046699,73.0,34.2903,-114.1708,224.9,4765.0
9753,USR0000CSIV,10.0,34.2911,-118.8144,278.6,3069.0
5761,USC00386688,66.0,34.2931,-81.3181,78.6,2278.0
12544,USC00383111,71.0,34.2933,-79.74,36.6,2278.0
19855,USR0000CLTU,9.0,34.2936,-118.3608,423.7,3069.0
14860,USC00040798,2.0,34.2947,-118.1883,709.0,3069.0
15964,USC00386209,113.0,34.2978,-81.6236,145.1,5671.0
7678,MOW00013017,26.0,34.3,-6.6,12.2,2278.0
14819,USC00026581,51.0,34.3,-110.25,1983.0,8888.0
22322,USC00298793,4.0,34.3,-103.0833,1230.8,5660.0
3156,USW00013903,5.0,34.3,-97.0167,221.9,1908.0
16873,USW00093121,4.0,34.3,-116.1667,643.1,4765.0
24339,CH000057036,53.0,34.3,108.933,479.0,7671.0
19018,USC00296808,5.0,34.3,-108.1333,2364.0,5660.0
16763,USW00013965,27.0,34.3,-97.0167,221.0,1908.0
11626,USC00093621,111.0,34.3006,-83.86,356.6,5671.0
25933,USC00382260,110.0,34.3011,-79.8767,45.7,2278.0
1225,USC00036562,36.0,34.3019,-92.3914,76.2,1546.0
14797,USC00022109,81.0,34.305,-112.165,1149.4,4765.0
8613,USC00220488,122.0,34.3061,-89.9806,67.1,5037.0
15827,USC00345020,4.0,34.3086,-95.9969,180.7,1908.0
5624,USC00345713,29.0,34.3094,-95.8672,204.8,1908.0
21581,USC00047957,88.0,34.3119,-119.1331,72.2,3069.0
14770,USC00012737,2.0,34.315,-86.7256,318.5,9195.0
5523,USC00319352,36.0,34.3167,-78.7167,18.0,2278.0
9891,USS0010R04S,25.0,34.3167,-110.75,2328.7,8888.0
22314,USC00297297,3.0,34.3167,-109.0333,2084.8,8888.0
25698,USC00310955,2.0,34.3167,-78.4,19.8,2278.0
1403,USC00093712,14.0,34.3167,-83.65,289.9,5671.0
22328,USC00299857,9.0,34.3167,-104.7333,1524.9,5660.0
17800,JA000047891,59.0,34.317,134.05,10.0,9827.0
9745,USR0000CMOR,11.0,34.3175,-117.5019,1005.8,4765.0
26465,USR0000CBPI,10.0,34.3194,-117.0131,2091.2,4765.0
15738,USC00319467,60.0,34.3208,-77.9206,12.2,2278.0
21472,USC00025825,62.0,34.3222,-111.4533,1401.5,8888.0
23128,USR0000CCHI,25.0,34.3317,-118.0303,1661.2,4765.0
15840,USC00348900,4.0,34.3325,-96.6789,267.9,1908.0
15033,USC00090603,12.0,34.3328,-84.4703,387.1,5671.0
24440,JA000047776,51.0,34.333,134.9,112.0,9827.0
2121,USC00311647,5.0,34.3333,-78.8333,32.3,2278.0
26861,USW00063866,7.0,34.3336,-86.3156,189.0,9195.0
24733,USC00013573,59.0,34.3344,-86.3297,176.2,9195.0
18113,USC00013575,17.0,34.3347,-86.3294,181.4,9195.0
22639,USC00388979,2.0,34.3347,-80.703,70.1,2278.0
19950,USR0000NWHI,12.0,34.3361,-78.7286,30.5,2278.0
11628,USC00094138,9.0,34.3389,-82.8342,210.3,5671.0
19019,USC00297180,77.0,34.3447,-108.4922,2096.4,5660.0
19311,USC00385290,6.0,34.3475,-80.8353,164.0,2278.0
13515,USW00093801,49.0,34.3478,-85.1611,194.8,9195.0
14794,USC00021614,88.0,34.3494,-111.6981,807.7,8888.0
22292,USC00292476,2.0,34.35,-106.6167,1830.0,5660.0
8890,USC00299020,7.0,34.35,-105.5333,1960.8,5660.0
22626,USC00382580,6.0,34.35,-82.3667,216.7,5671.0
8035,USC00040080,5.0,34.35,-118.05,1310.6,4765.0
1405,USC00094133,102.0,34.3519,-82.93,210.3,5671.0
6511,USW00003048,10.0,34.3558,-106.8858,1477.4,5660.0
1264,USC00044394,4.0,34.3592,-116.5378,965.3,4765.0
12424,USC00349278,93.0,34.3603,-98.3006,306.3,1908.0
11529,USC00049822,13.0,34.3617,-117.6386,1828.8,4765.0
23132,USR0000CCP9,16.0,34.3617,-118.4217,1219.2,3069.0
13361,USW00003981,15.0,34.3622,-98.9761,386.2,1164.0
2441,USC00413972,26.0,34.3653,-102.0903,1109.5,5660.0
22630,USC00383996,7.0,34.3667,-80.0333,67.1,2278.0
4774,USC00091115,6.0,34.3667,-83.0833,281.9,5671.0
16661,USS0011R10S,25.0,34.3667,-111.0167,2417.1,8888.0
11363,USC00012840,35.0,34.3667,-86.8833,190.5,9195.0
1392,USC00090041,33.0,34.3667,-84.9333,213.4,9195.0
1275,USC00046165,8.0,34.3667,-118.5667,426.7,3069.0
13078,USR0000APRO,17.0,34.3694,-111.025,2377.4,8888.0
24810,USC00036376,78.0,34.3703,-91.1242,61.0,1546.0
2905,USR0000CWIL,6.0,34.3717,-118.8408,501.4,3069.0
18777,USC00229079,113.0,34.3725,-89.5308,124.4,5037.0
9195,USC00389327,113.0,34.3739,-81.0928,170.7,2278.0
16512,USR0000GDAW,9.0,34.3761,-84.0597,369.7,5671.0
6291,USR0000CBIP,9.0,34.3789,-117.6919,2108.3,4765.0
24884,USC00048748,36.0,34.3833,-117.6833,2288.1,4765.0
13434,USW00023008,19.0,34.3833,-103.3167,1309.1,5660.0
11396,USC00023958,13.0,34.3833,-110.5833,1983.0,8888.0
14795,USC00021760,16.0,34.3833,-110.3167,1926.3,8888.0
11414,USC00026571,2.0,34.3833,-111.4667,1662.1,8888.0
25802,USC00340567,28.0,34.385,-94.8981,250.5,2332.0
25809,USC00343353,105.0,34.3861,-99.02,391.7,1164.0
22408,USC00315175,6.0,34.3903,-79.0022,29.3,2278.0
9743,USR0000CMIL,21.0,34.3903,-118.0825,1530.4,3069.0
6315,USR0000CMEA,16.0,34.3906,-116.5169,883.9,4765.0
11397,USC00023961,62.0,34.3925,-110.5581,2008.6,8888.0
14903,USC00046161,16.0,34.3933,-118.5939,538.0,3069.0
12208,USC00293296,8.0,34.3942,-104.2503,1234.4,5660.0
21514,USC00034562,110.0,34.3947,-92.8364,91.4,2332.0
15958,USC00383990,19.0,34.395,-80.0486,56.4,2278.0
5920,USC00419191,48.0,34.3956,-100.8972,710.2,1164.0
5203,USC00227815,15.0,34.3961,-89.7903,92.4,5037.0
2835,USR0000AHBR,12.0,34.3978,-110.5644,2022.3,8888.0
23495,USW00053170,3.0,34.3983,-110.5656,2019.3,8888.0
9039,USC00340391,53.0,34.3983,-96.14,172.2,1908.0
12311,USC00312560,8.0,34.3992,-78.3158,15.5,2278.0
9073,USC00349282,4.0,34.3997,-98.3458,324.0,1908.0
24439,JA000047765,55.0,34.4,132.467,53.0,9827.0
11411,USC00026315,19.0,34.4,-111.2667,1677.9,8888.0
10063,USW00023180,2.0,34.4,-118.55,370.0,3069.0
1189,USC00026321,7.0,34.4003,-111.5106,1523.7,8888.0
15657,USC00299851,52.0,34.4031,-104.6128,1478.3,5660.0
6321,USR0000CPIR,10.0,34.4044,-118.81,187.1,3069.0
9180,USC00382386,86.0,34.4092,-79.3564,36.0,991.0
15736,USC00319357,59.0,34.4094,-78.7914,27.4,991.0
10107,USW00053152,4.0,34.4142,-119.8797,5.5,3069.0
8233,USC00098575,2.0,34.4167,-84.3833,403.9,8076.0
8062,USC00043935,1.0,34.4167,-117.3,976.0,4765.0
11398,USC00024049,5.0,34.4167,-112.9167,1174.1,4765.0
21580,USC00047902,119.0,34.4167,-119.6844,1.5,3069.0
19320,USC00388114,66.0,34.4167,-79.85,43.0,991.0
1260,USC00043937,2.0,34.4206,-117.2661,931.2,4765.0
4784,USC00092578,1.0,34.4206,-84.1039,409.3,8076.0
8846,USC00290915,45.0,34.4219,-106.8325,1443.2,5660.0
5611,USC00341706,103.0,34.4225,-98.6497,349.9,1164.0
13125,USR0000CSAU,17.0,34.425,-118.525,442.0,3069.0
13447,USW00023190,70.0,34.4258,-119.8425,2.7,3069.0
16793,USW00023007,65.0,34.4272,-100.2831,594.7,1164.0
2026,USC00295617,74.0,34.4278,-103.625,1401.8,5660.0
5407,USC00291939,98.0,34.4289,-103.1992,1309.1,5660.0
13098,USR0000CDVA,13.0,34.4311,-118.6828,389.5,3069.0
11061,JA000047772,21.0,34.433,135.25,8.0,7.0
21445,USC00016805,22.0,34.4333,-88.1333,207.0,794.0
26006,USC00411696,29.0,34.4333,-100.25,601.1,1164.0
25600,USC00291144,3.0,34.4333,-106.7833,1439.9,5660.0
6681,USW00093124,1.0,34.4333,-119.85,4.0,3069.0
5622,USC00345108,9.0,34.4339,-96.2717,211.8,1908.0
5847,USC00411694,15.0,34.4386,-100.2183,585.2,1164.0
12423,USC00348879,43.0,34.4397,-99.1375,386.8,1164.0
4498,USC00013043,12.0,34.4406,-85.7236,279.5,8940.0
1394,USC00090236,13.0,34.4417,-83.5161,279.8,8076.0
16505,USR0000CVAY,9.0,34.4456,-117.8511,1152.1,4765.0
2861,USR0000CACT,16.0,34.4458,-118.2,792.5,3069.0
18222,USC00046399,107.0,34.4478,-119.2275,227.1,3069.0
19096,USC00318380,7.0,34.4478,-77.5739,7.3,4473.0
16493,USR0000COJA,12.0,34.4483,-119.2303,233.2,3069.0
25801,USC00340394,37.0,34.45,-96.0667,181.4,1908.0
18142,USC00024759,13.0,34.45,-114.3667,146.9,4765.0
14850,USC00036566,35.0,34.45,-92.35,88.1,1546.0
4787,USC00093810,16.0,34.45,-85.2667,217.9,8940.0
17794,JA000047767,48.0,34.45,133.25,3.0,7.0
13295,USS0011R06S,26.0,34.45,-111.4,2225.0,8888.0
5756,USC00385360,3.0,34.45,-80.65,51.2,9951.0
14897,USC00045182,25.0,34.45,-116.95,903.1,4765.0
18250,USC00049251,35.0,34.45,-117.85,1129.0,4765.0
21592,USC00049250,12.0,34.45,-117.8667,1097.9,4765.0
13500,USW00063895,6.0,34.4536,-87.7103,219.5,794.0
21710,USC00098436,11.0,34.4547,-85.39,194.8,8940.0
25724,USC00315820,7.0,34.4581,-78.1094,6.7,4473.0
2891,USR0000CMNC,15.0,34.4614,-119.6481,457.2,3069.0
24790,USC00030664,8.0,34.4619,-93.9983,365.8,2332.0
18206,USC00045002,20.0,34.4667,-117.75,1164.9,4765.0
